instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
7bb86224859f_x,7bb86224859f,x,generated,dot,dot,0.5544240267375509
7bb86224859f_y,7bb86224859f,y,generated,dot,dot,1.0
7c0dcc5c6937_x,7c0dcc5c6937,x,generated,line,line,1.0
7c0dcc5c6937_y,7c0dcc5c6937,y,generated,line,line,0.9691848705105719
7c93da31f3d5_x,7c93da31f3d5,x,generated,scatter,scatter,0.9969374899868535
7c93da31f3d5_y,7c93da31f3d5,y,generated,scatter,scatter,0.991248780980408
7cd3ffdcb88a_x,7cd3ffdcb88a,x,generated,dot,dot,1.0
7cd3ffdcb88a_y,7cd3ffdcb88a,y,generated,dot,dot,1.0
7d1c233f4738_x,7d1c233f4738,x,generated,line,line,1.0
7d1c233f4738_y,7d1c233f4738,y,generated,line,line,0.20591056622897974
7d2b73f58135_x,7d2b73f58135,x,generated,vertical_bar,vertical_bar,1.0
7d2b73f58135_y,7d2b73f58135,y,generated,vertical_bar,vertical_bar,0.9879969185063868
7e2a9a5ca703_x,7e2a9a5ca703,x,generated,scatter,scatter,0.0
7e2a9a5ca703_y,7e2a9a5ca703,y,generated,scatter,scatter,0.0
7e645937cf5e_x,7e645937cf5e,x,generated,vertical_bar,vertical_bar,1.0
7e645937cf5e_y,7e645937cf5e,y,generated,vertical_bar,vertical_bar,0.853353462808121
7e9051e48b46_x,7e9051e48b46,x,generated,line,line,1.0
7e9051e48b46_y,7e9051e48b46,y,generated,line,line,0.9285859409552952
7fa3e6de52d0_x,7fa3e6de52d0,x,generated,dot,dot,1.0
7fa3e6de52d0_y,7fa3e6de52d0,y,generated,dot,dot,1.0
7ff00dba2c62_x,7ff00dba2c62,x,generated,vertical_bar,vertical_bar,1.0
7ff00dba2c62_y,7ff00dba2c62,y,generated,vertical_bar,vertical_bar,0.9929848501172329
80aa07a3f932_x,80aa07a3f932,x,generated,line,line,1.0
80aa07a3f932_y,80aa07a3f932,y,generated,line,line,0.6840804614987357
80af8f2cbb48_x,80af8f2cbb48,x,generated,vertical_bar,vertical_bar,1.0
80af8f2cbb48_y,80af8f2cbb48,y,generated,vertical_bar,vertical_bar,0.9858753782902379
81b85ad5b196_x,81b85ad5b196,x,generated,line,line,1.0
81b85ad5b196_y,81b85ad5b196,y,generated,line,line,0.9715022339495938
822fda7c39da_x,822fda7c39da,x,generated,line,line,1.0
822fda7c39da_y,822fda7c39da,y,generated,line,line,0.9792959765282099
82bec0c6596f_x,82bec0c6596f,x,generated,vertical_bar,vertical_bar,1.0
82bec0c6596f_y,82bec0c6596f,y,generated,vertical_bar,vertical_bar,0.9891438946032951
82ded7e6f476_x,82ded7e6f476,x,generated,vertical_bar,vertical_bar,1.0
82ded7e6f476_y,82ded7e6f476,y,generated,vertical_bar,vertical_bar,0.0
82f4a82bfc1b_x,82f4a82bfc1b,x,generated,line,line,1.0
82f4a82bfc1b_y,82f4a82bfc1b,y,generated,line,line,0.9628416131292041
82f93d3b7c61_x,82f93d3b7c61,x,generated,vertical_bar,vertical_bar,1.0
82f93d3b7c61_y,82f93d3b7c61,y,generated,vertical_bar,vertical_bar,0.9637949743797833
85dca1def503_x,85dca1def503,x,generated,line,line,1.0
85dca1def503_y,85dca1def503,y,generated,line,line,0.9496207190222496
86c51d5b16b2_x,86c51d5b16b2,x,generated,line,line,1.0
86c51d5b16b2_y,86c51d5b16b2,y,generated,line,line,0.9225617550339253
875edca46615_x,875edca46615,x,generated,vertical_bar,vertical_bar,1.0
875edca46615_y,875edca46615,y,generated,vertical_bar,vertical_bar,0.9976517309628674
887b2d6f7d82_x,887b2d6f7d82,x,generated,line,line,1.0
887b2d6f7d82_y,887b2d6f7d82,y,generated,line,line,0.9226481527636858
88f394cd6108_x,88f394cd6108,x,generated,line,line,1.0
88f394cd6108_y,88f394cd6108,y,generated,line,line,0.9332796275273716
89226fbb74b2_x,89226fbb74b2,x,generated,line,line,1.0
89226fbb74b2_y,89226fbb74b2,y,generated,line,line,0.9191973418830486
897d981da146_x,897d981da146,x,generated,scatter,scatter,0.9969161336694567
897d981da146_y,897d981da146,y,generated,scatter,scatter,0.0
8a8a3c76f084_x,8a8a3c76f084,x,generated,vertical_bar,vertical_bar,1.0
8a8a3c76f084_y,8a8a3c76f084,y,generated,vertical_bar,vertical_bar,0.9726041222071553
8b2819bff00f_x,8b2819bff00f,x,generated,scatter,scatter,0.9962414924084511
8b2819bff00f_y,8b2819bff00f,y,generated,scatter,scatter,0.3336355835374878
8b57798f0aed_x,8b57798f0aed,x,generated,line,line,1.0
8b57798f0aed_y,8b57798f0aed,y,generated,line,line,0.9312641226181668
8d3f0b64139e_x,8d3f0b64139e,x,generated,line,line,1.0
8d3f0b64139e_y,8d3f0b64139e,y,generated,line,line,0.2896974564873944
8e028e71abc7_x,8e028e71abc7,x,generated,vertical_bar,vertical_bar,0.976194974324653
8e028e71abc7_y,8e028e71abc7,y,generated,vertical_bar,vertical_bar,0.9855526235122434
8e8bd70211a6_x,8e8bd70211a6,x,generated,line,line,1.0
8e8bd70211a6_y,8e8bd70211a6,y,generated,line,line,0.9642011586381878
8f3485c69881_x,8f3485c69881,x,generated,line,line,1.0
8f3485c69881_y,8f3485c69881,y,generated,line,line,0.9681802950229184
8faa9979c713_x,8faa9979c713,x,generated,line,line,1.0
8faa9979c713_y,8faa9979c713,y,generated,line,line,0.9645343444582233
924625832728_x,924625832728,x,generated,line,line,1.0
924625832728_y,924625832728,y,generated,line,line,0.9513212086400884
92ccb7ac096c_x,92ccb7ac096c,x,generated,vertical_bar,vertical_bar,1.0
92ccb7ac096c_y,92ccb7ac096c,y,generated,vertical_bar,vertical_bar,0.9870374705144487
931baf6a272f_x,931baf6a272f,x,generated,line,line,1.0
931baf6a272f_y,931baf6a272f,y,generated,line,line,0.9823928949066643
9327ac928a50_x,9327ac928a50,x,generated,line,line,1.0
9327ac928a50_y,9327ac928a50,y,generated,line,line,0.9457911232041794
9356f9b0173e_x,9356f9b0173e,x,generated,vertical_bar,vertical_bar,1.0
9356f9b0173e_y,9356f9b0173e,y,generated,vertical_bar,vertical_bar,0.9607991986996418
94c68d8f5667_x,94c68d8f5667,x,generated,vertical_bar,vertical_bar,1.0
94c68d8f5667_y,94c68d8f5667,y,generated,vertical_bar,vertical_bar,0.9897210925860687
9555f79af67a_x,9555f79af67a,x,generated,line,line,1.0
9555f79af67a_y,9555f79af67a,y,generated,line,line,0.9454269063150182
97540f1f76a2_x,97540f1f76a2,x,generated,line,line,0.9964285866131393
97540f1f76a2_y,97540f1f76a2,y,generated,line,line,0.9505983362096551
97f67cb1c83a_x,97f67cb1c83a,x,generated,vertical_bar,vertical_bar,1.0
97f67cb1c83a_y,97f67cb1c83a,y,generated,vertical_bar,vertical_bar,0.9852198260317928
97f8ddb52331_x,97f8ddb52331,x,generated,scatter,scatter,0.9964504364596947
97f8ddb52331_y,97f8ddb52331,y,generated,scatter,scatter,0.0
98824e57bce8_x,98824e57bce8,x,generated,line,line,1.0
98824e57bce8_y,98824e57bce8,y,generated,line,line,0.9781890472718182
98b954eae239_x,98b954eae239,x,generated,vertical_bar,vertical_bar,1.0
98b954eae239_y,98b954eae239,y,generated,vertical_bar,vertical_bar,0.974700952393112
992524e6b688_x,992524e6b688,x,generated,line,line,1.0
992524e6b688_y,992524e6b688,y,generated,line,line,0.9324167323372394
9a1d82a4e171_x,9a1d82a4e171,x,generated,line,line,1.0
9a1d82a4e171_y,9a1d82a4e171,y,generated,line,line,0.9105592596153746
9a1df494bc6f_x,9a1df494bc6f,x,generated,vertical_bar,vertical_bar,1.0
9a1df494bc6f_y,9a1df494bc6f,y,generated,vertical_bar,vertical_bar,0.9828238955538142
9a2e1f73368c_x,9a2e1f73368c,x,generated,vertical_bar,vertical_bar,1.0
9a2e1f73368c_y,9a2e1f73368c,y,generated,vertical_bar,vertical_bar,0.9826403355481534
9a8121e0fd56_x,9a8121e0fd56,x,generated,line,line,1.0
9a8121e0fd56_y,9a8121e0fd56,y,generated,line,line,0.9640948003744392
9adba87a8060_x,9adba87a8060,x,generated,line,line,1.0
9adba87a8060_y,9adba87a8060,y,generated,line,line,0.9494777902445524
9be32d5653d8_x,9be32d5653d8,x,generated,line,line,1.0
9be32d5653d8_y,9be32d5653d8,y,generated,line,line,0.9570722585324214
9be81c8cdc0d_x,9be81c8cdc0d,x,generated,vertical_bar,vertical_bar,0.9948454064777021
9be81c8cdc0d_y,9be81c8cdc0d,y,generated,vertical_bar,vertical_bar,0.9729793386656573
9c4dbbbc667c_x,9c4dbbbc667c,x,generated,vertical_bar,vertical_bar,1.0
9c4dbbbc667c_y,9c4dbbbc667c,y,generated,vertical_bar,vertical_bar,0.9827682235048509
9d58fc7d5e57_x,9d58fc7d5e57,x,generated,vertical_bar,vertical_bar,0.9583574292545141
9d58fc7d5e57_y,9d58fc7d5e57,y,generated,vertical_bar,vertical_bar,0.985160454585515
9d9816c498b6_x,9d9816c498b6,x,generated,line,line,1.0
9d9816c498b6_y,9d9816c498b6,y,generated,line,line,0.9819509016156889
9ecd291e8d75_x,9ecd291e8d75,x,generated,vertical_bar,vertical_bar,1.0
9ecd291e8d75_y,9ecd291e8d75,y,generated,vertical_bar,vertical_bar,0.9880879488358112
9f07b2fd1047_x,9f07b2fd1047,x,generated,line,line,1.0
9f07b2fd1047_y,9f07b2fd1047,y,generated,line,line,0.8819118907276902
9f98bb5156fe_x,9f98bb5156fe,x,generated,line,line,1.0
9f98bb5156fe_y,9f98bb5156fe,y,generated,line,line,0.9410704722232355
9fd18e307d2b_x,9fd18e307d2b,x,generated,line,line,1.0
9fd18e307d2b_y,9fd18e307d2b,y,generated,line,line,0.8886518069454963
a0ade5772ba7_x,a0ade5772ba7,x,generated,line,line,1.0
a0ade5772ba7_y,a0ade5772ba7,y,generated,line,line,0.0
a129ee9e8146_x,a129ee9e8146,x,generated,line,line,1.0
a129ee9e8146_y,a129ee9e8146,y,generated,line,line,0.9312957547375313
a1dadb59b62f_x,a1dadb59b62f,x,generated,scatter,scatter,0.9976886529209994
a1dadb59b62f_y,a1dadb59b62f,y,generated,scatter,scatter,0.9865667031433512
a1ef27962868_x,a1ef27962868,x,generated,vertical_bar,vertical_bar,0.9954128762107382
a1ef27962868_y,a1ef27962868,y,generated,vertical_bar,vertical_bar,0.9666332584381057
a2028ef5bbc7_x,a2028ef5bbc7,x,generated,line,line,0.0
a2028ef5bbc7_y,a2028ef5bbc7,y,generated,line,line,0.0
a419ead85223_x,a419ead85223,x,generated,scatter,scatter,0.9718636325078813
a419ead85223_y,a419ead85223,y,generated,scatter,scatter,0.39317633777830885
a467b358a9cf_x,a467b358a9cf,x,generated,vertical_bar,vertical_bar,1.0
a467b358a9cf_y,a467b358a9cf,y,generated,vertical_bar,vertical_bar,0.9755896506867814
a55d4495ae63_x,a55d4495ae63,x,generated,line,line,1.0
a55d4495ae63_y,a55d4495ae63,y,generated,line,line,0.9910932044030598
a5633fd225aa_x,a5633fd225aa,x,generated,line,line,1.0
a5633fd225aa_y,a5633fd225aa,y,generated,line,line,0.9577340110604273
a573294eef42_x,a573294eef42,x,generated,vertical_bar,vertical_bar,0.9944445015996601
a573294eef42_y,a573294eef42,y,generated,vertical_bar,vertical_bar,0.9767312632100715
a5fc04d9290e_x,a5fc04d9290e,x,generated,line,line,1.0
a5fc04d9290e_y,a5fc04d9290e,y,generated,line,line,0.5121908413357832
a696beaa1590_x,a696beaa1590,x,generated,vertical_bar,vertical_bar,1.0
a696beaa1590_y,a696beaa1590,y,generated,vertical_bar,vertical_bar,0.9750106993811483
a7fbdbf32cb2_x,a7fbdbf32cb2,x,generated,dot,dot,1.0
a7fbdbf32cb2_y,a7fbdbf32cb2,y,generated,dot,dot,1.0
a84eef74f03a_x,a84eef74f03a,x,generated,line,line,1.0
a84eef74f03a_y,a84eef74f03a,y,generated,line,line,0.9540225048784259
a8cee98a0f10_x,a8cee98a0f10,x,generated,vertical_bar,vertical_bar,0.9957983440532154
a8cee98a0f10_y,a8cee98a0f10,y,generated,vertical_bar,vertical_bar,0.9530153279783613
a9dfaa414b22_x,a9dfaa414b22,x,generated,vertical_bar,vertical_bar,1.0
a9dfaa414b22_y,a9dfaa414b22,y,generated,vertical_bar,vertical_bar,0.9321722087263391
aa7ab741e5ec_x,aa7ab741e5ec,x,generated,line,line,1.0
aa7ab741e5ec_y,aa7ab741e5ec,y,generated,line,line,0.9252989366146473
aad6b2ed9460_x,aad6b2ed9460,x,generated,line,line,1.0
aad6b2ed9460_y,aad6b2ed9460,y,generated,line,line,0.9856350865992269
ab9d10aaed45_x,ab9d10aaed45,x,generated,line,line,1.0
ab9d10aaed45_y,ab9d10aaed45,y,generated,line,line,0.931706248783559
abc365f1d020_x,abc365f1d020,x,generated,vertical_bar,vertical_bar,1.0
abc365f1d020_y,abc365f1d020,y,generated,vertical_bar,vertical_bar,0.9828918249007803
ad5c403eb710_x,ad5c403eb710,x,generated,line,line,1.0
ad5c403eb710_y,ad5c403eb710,y,generated,line,line,0.9886800325821254
ad94e0fd126f_x,ad94e0fd126f,x,generated,scatter,scatter,0.9978591522506888
ad94e0fd126f_y,ad94e0fd126f,y,generated,scatter,scatter,0.9869304686855167
ae72adb21b7d_x,ae72adb21b7d,x,generated,scatter,scatter,0.0
ae72adb21b7d_y,ae72adb21b7d,y,generated,scatter,scatter,0.0
aeac0cafdc6f_x,aeac0cafdc6f,x,generated,line,line,1.0
aeac0cafdc6f_y,aeac0cafdc6f,y,generated,line,line,0.9619783717468404
aef14aaae2a9_x,aef14aaae2a9,x,generated,scatter,scatter,0.9962572979288424
aef14aaae2a9_y,aef14aaae2a9,y,generated,scatter,scatter,0.9816244980605651
af6100542f2a_x,af6100542f2a,x,generated,line,line,1.0
af6100542f2a_y,af6100542f2a,y,generated,line,line,0.9096205318257897
afa673300a27_x,afa673300a27,x,generated,dot,dot,1.0
afa673300a27_y,afa673300a27,y,generated,dot,dot,1.0
b0e5516697ee_x,b0e5516697ee,x,generated,line,line,1.0
b0e5516697ee_y,b0e5516697ee,y,generated,line,line,0.3678200723210687
b1315139f330_x,b1315139f330,x,generated,dot,dot,1.0
b1315139f330_y,b1315139f330,y,generated,dot,dot,1.0
b1709b030b1c_x,b1709b030b1c,x,generated,scatter,scatter,0.9962644973143608
b1709b030b1c_y,b1709b030b1c,y,generated,scatter,scatter,0.9375680262543655
b1dd18d48b11_x,b1dd18d48b11,x,generated,vertical_bar,vertical_bar,1.0
b1dd18d48b11_y,b1dd18d48b11,y,generated,vertical_bar,vertical_bar,0.9517251152359063
b1f10b2105d6_x,b1f10b2105d6,x,generated,vertical_bar,vertical_bar,1.0
b1f10b2105d6_y,b1f10b2105d6,y,generated,vertical_bar,vertical_bar,0.9862453921919736
b2463f3d2240_x,b2463f3d2240,x,generated,line,line,1.0
b2463f3d2240_y,b2463f3d2240,y,generated,line,line,0.9744488944884095
b2a4c6eeabe8_x,b2a4c6eeabe8,x,generated,line,line,1.0
b2a4c6eeabe8_y,b2a4c6eeabe8,y,generated,line,line,0.9650703016773734
b2e6e8dea310_x,b2e6e8dea310,x,generated,scatter,scatter,0.990497354438528
b2e6e8dea310_y,b2e6e8dea310,y,generated,scatter,scatter,0.992607854985583
b4da30b39a51_x,b4da30b39a51,x,generated,line,line,0.9962963132312912
b4da30b39a51_y,b4da30b39a51,y,generated,line,line,0.9303476582790571
b523a744c691_x,b523a744c691,x,generated,line,line,1.0
b523a744c691_y,b523a744c691,y,generated,line,line,0.9563673633452057
b542481c060e_x,b542481c060e,x,generated,line,line,1.0
b542481c060e_y,b542481c060e,y,generated,line,line,0.8697870360480457
b63a7eac57bd_x,b63a7eac57bd,x,generated,dot,dot,0.5544240267375509
b63a7eac57bd_y,b63a7eac57bd,y,generated,dot,dot,1.0
b70ebcd986f6_x,b70ebcd986f6,x,generated,vertical_bar,vertical_bar,1.0
b70ebcd986f6_y,b70ebcd986f6,y,generated,vertical_bar,vertical_bar,0.9206537534414039
b90abc80a795_x,b90abc80a795,x,generated,line,line,1.0
b90abc80a795_y,b90abc80a795,y,generated,line,line,0.9316719458590514
bb0d27b76759_x,bb0d27b76759,x,generated,vertical_bar,vertical_bar,1.0
bb0d27b76759_y,bb0d27b76759,y,generated,vertical_bar,vertical_bar,0.9861144769267627
bb49ada21ade_x,bb49ada21ade,x,generated,vertical_bar,vertical_bar,1.0
bb49ada21ade_y,bb49ada21ade,y,generated,vertical_bar,vertical_bar,0.9890736604757993
bbd53303bf7d_x,bbd53303bf7d,x,generated,line,line,1.0
bbd53303bf7d_y,bbd53303bf7d,y,generated,line,line,0.9767293214307093
bc4230990a89_x,bc4230990a89,x,generated,vertical_bar,vertical_bar,0.9876549481748913
bc4230990a89_y,bc4230990a89,y,generated,vertical_bar,vertical_bar,0.9802319494917795
bc4a222e0a87_x,bc4a222e0a87,x,generated,line,line,1.0
bc4a222e0a87_y,bc4a222e0a87,y,generated,line,line,0.9230383073822783
bce345b5e82c_x,bce345b5e82c,x,generated,line,line,1.0
bce345b5e82c_y,bce345b5e82c,y,generated,line,line,0.9373861637632501
bd14a1e1c1c0_x,bd14a1e1c1c0,x,generated,line,line,1.0
bd14a1e1c1c0_y,bd14a1e1c1c0,y,generated,line,line,0.9700524840530624
bd41d50852c3_x,bd41d50852c3,x,generated,vertical_bar,vertical_bar,0.9957627372238442
bd41d50852c3_y,bd41d50852c3,y,generated,vertical_bar,vertical_bar,0.8289080781655447
bdf9a120fc9e_x,bdf9a120fc9e,x,generated,vertical_bar,vertical_bar,1.0
bdf9a120fc9e_y,bdf9a120fc9e,y,generated,vertical_bar,vertical_bar,0.9762664380020067
be34edb96374_x,be34edb96374,x,generated,line,line,1.0
be34edb96374_y,be34edb96374,y,generated,line,line,0.8950539958191603
be644f54e278_x,be644f54e278,x,generated,scatter,scatter,0.9971374056333591
be644f54e278_y,be644f54e278,y,generated,scatter,scatter,0.9870113265804643
befdcdbd7839_x,befdcdbd7839,x,generated,line,line,1.0
befdcdbd7839_y,befdcdbd7839,y,generated,line,line,0.9692623768302473
befe932f4fe9_x,befe932f4fe9,x,generated,line,line,1.0
befe932f4fe9_y,befe932f4fe9,y,generated,line,line,0.9651349811855727
bf2ba599a871_x,bf2ba599a871,x,generated,line,line,1.0
bf2ba599a871_y,bf2ba599a871,y,generated,line,line,0.9554239911766822
c013eaff38f8_x,c013eaff38f8,x,generated,scatter,scatter,0.9954964625464167
c013eaff38f8_y,c013eaff38f8,y,generated,scatter,scatter,0.0
c04b38754e88_x,c04b38754e88,x,generated,line,line,1.0
c04b38754e88_y,c04b38754e88,y,generated,line,line,0.9863701252851591
c05e91508dc6_x,c05e91508dc6,x,generated,scatter,scatter,0.9981944745149895
c05e91508dc6_y,c05e91508dc6,y,generated,scatter,scatter,0.0
c0a34ee55f56_x,c0a34ee55f56,x,generated,scatter,scatter,0.9594207660994587
c0a34ee55f56_y,c0a34ee55f56,y,generated,scatter,scatter,0.4838413305385172
c0ef79c5214c_x,c0ef79c5214c,x,generated,scatter,scatter,0.0
c0ef79c5214c_y,c0ef79c5214c,y,generated,scatter,scatter,0.0
c2390bd5182f_x,c2390bd5182f,x,generated,vertical_bar,vertical_bar,1.0
c2390bd5182f_y,c2390bd5182f,y,generated,vertical_bar,vertical_bar,0.9872794600590735
c25ee442ed0d_x,c25ee442ed0d,x,generated,line,line,1.0
c25ee442ed0d_y,c25ee442ed0d,y,generated,line,line,0.9772079982161348
c262525124f0_x,c262525124f0,x,generated,line,line,1.0
c262525124f0_y,c262525124f0,y,generated,line,line,0.9844303043380898
c33ac4265a26_x,c33ac4265a26,x,generated,scatter,scatter,0.9901746163070622
c33ac4265a26_y,c33ac4265a26,y,generated,scatter,scatter,0.9890950073630067
c386229c5b33_x,c386229c5b33,x,generated,scatter,scatter,0.9979978269637089
c386229c5b33_y,c386229c5b33,y,generated,scatter,scatter,0.0
c3a52bd37de8_x,c3a52bd37de8,x,generated,dot,dot,0.9895837100772054
c3a52bd37de8_y,c3a52bd37de8,y,generated,dot,dot,1.0
c3dc98536ae5_x,c3dc98536ae5,x,generated,line,line,1.0
c3dc98536ae5_y,c3dc98536ae5,y,generated,line,line,0.9333769128905485
c4e6226a6238_x,c4e6226a6238,x,generated,scatter,scatter,0.9894441719393778
c4e6226a6238_y,c4e6226a6238,y,generated,scatter,scatter,0.983295303070653
c5187703a369_x,c5187703a369,x,generated,dot,dot,1.0
c5187703a369_y,c5187703a369,y,generated,dot,dot,1.0
c5462d6b0c26_x,c5462d6b0c26,x,generated,line,line,0.9956140632113162
c5462d6b0c26_y,c5462d6b0c26,y,generated,line,line,0.9704605398825437
c61418e06a0e_x,c61418e06a0e,x,generated,line,line,1.0
c61418e06a0e_y,c61418e06a0e,y,generated,line,line,0.7669371672893817
c66031c30241_x,c66031c30241,x,generated,line,line,1.0
c66031c30241_y,c66031c30241,y,generated,line,line,0.9619330998405051
c6ab389cc82a_x,c6ab389cc82a,x,generated,vertical_bar,vertical_bar,1.0
c6ab389cc82a_y,c6ab389cc82a,y,generated,vertical_bar,vertical_bar,0.0
c7e5d2913f6f_x,c7e5d2913f6f,x,generated,line,line,1.0
c7e5d2913f6f_y,c7e5d2913f6f,y,generated,line,line,0.9523648833995055
c875229989b6_x,c875229989b6,x,generated,vertical_bar,vertical_bar,1.0
c875229989b6_y,c875229989b6,y,generated,vertical_bar,vertical_bar,0.9812133975448905
c8c6f47f3237_x,c8c6f47f3237,x,generated,scatter,scatter,0.994957722486282
c8c6f47f3237_y,c8c6f47f3237,y,generated,scatter,scatter,0.9488915622361991
ca15e76f527f_x,ca15e76f527f,x,generated,line,line,1.0
ca15e76f527f_y,ca15e76f527f,y,generated,line,line,0.9660346647725921
ca571589cdf0_x,ca571589cdf0,x,generated,line,line,1.0
ca571589cdf0_y,ca571589cdf0,y,generated,line,line,0.9682261284387432
cb10444a69d8_x,cb10444a69d8,x,generated,vertical_bar,vertical_bar,1.0
cb10444a69d8_y,cb10444a69d8,y,generated,vertical_bar,vertical_bar,0.9871128111824057
cb24c9fbaefe_x,cb24c9fbaefe,x,generated,scatter,scatter,0.9601944609796222
cb24c9fbaefe_y,cb24c9fbaefe,y,generated,scatter,scatter,0.665692094526027
cba695545c2d_x,cba695545c2d,x,generated,line,line,1.0
cba695545c2d_y,cba695545c2d,y,generated,line,line,0.9799662413328012
ccad923398cc_x,ccad923398cc,x,generated,line,line,1.0
ccad923398cc_y,ccad923398cc,y,generated,line,line,0.9801528177477594
cd1cd4b3f64e_x,cd1cd4b3f64e,x,generated,scatter,scatter,0.9977787012941965
cd1cd4b3f64e_y,cd1cd4b3f64e,y,generated,scatter,scatter,0.9842033332931746
cdb3feaea227_x,cdb3feaea227,x,generated,dot,dot,1.0
cdb3feaea227_y,cdb3feaea227,y,generated,dot,dot,1.0
ce0c2ef65619_x,ce0c2ef65619,x,generated,line,line,1.0
ce0c2ef65619_y,ce0c2ef65619,y,generated,line,line,0.9782497843556619
ce7d7c09f83f_x,ce7d7c09f83f,x,generated,line,line,1.0
ce7d7c09f83f_y,ce7d7c09f83f,y,generated,line,line,0.9735450167895119
cecb290dd2e4_x,cecb290dd2e4,x,generated,vertical_bar,vertical_bar,1.0
cecb290dd2e4_y,cecb290dd2e4,y,generated,vertical_bar,vertical_bar,0.9925762785166197
d04634dfce3a_x,d04634dfce3a,x,generated,line,line,1.0
d04634dfce3a_y,d04634dfce3a,y,generated,line,line,0.9466064681336654
d186f1792779_x,d186f1792779,x,generated,scatter,scatter,0.9969591506552336
d186f1792779_y,d186f1792779,y,generated,scatter,scatter,0.9733674963651329
d2d8b1a009a5_x,d2d8b1a009a5,x,generated,vertical_bar,vertical_bar,1.0
d2d8b1a009a5_y,d2d8b1a009a5,y,generated,vertical_bar,vertical_bar,0.9908669419289964
d328bc306ee3_x,d328bc306ee3,x,generated,dot,dot,1.0
d328bc306ee3_y,d328bc306ee3,y,generated,dot,dot,1.0
d34b01035f26_x,d34b01035f26,x,generated,vertical_bar,vertical_bar,1.0
d34b01035f26_y,d34b01035f26,y,generated,vertical_bar,vertical_bar,0.9875976720523003
d3f4e65cc641_x,d3f4e65cc641,x,generated,scatter,scatter,0.9967945220822043
d3f4e65cc641_y,d3f4e65cc641,y,generated,scatter,scatter,0.0
d49fc6a26184_x,d49fc6a26184,x,generated,scatter,scatter,0.9933382527888859
d49fc6a26184_y,d49fc6a26184,y,generated,scatter,scatter,0.9722364072838472
d59da84b6598_x,d59da84b6598,x,generated,vertical_bar,vertical_bar,0.9967948827700903
d59da84b6598_y,d59da84b6598,y,generated,vertical_bar,vertical_bar,0.9886120083024172
d6dc7b6d2fae_x,d6dc7b6d2fae,x,generated,line,line,1.0
d6dc7b6d2fae_y,d6dc7b6d2fae,y,generated,line,line,0.972245211698622
d81cfd6a5ac5_x,d81cfd6a5ac5,x,generated,line,line,1.0
d81cfd6a5ac5_y,d81cfd6a5ac5,y,generated,line,line,0.9624975746693321
d8614937a637_x,d8614937a637,x,generated,line,line,1.0
d8614937a637_y,d8614937a637,y,generated,line,line,0.9566425075812948
d86de6578616_x,d86de6578616,x,generated,scatter,scatter,0.9968894812221987
d86de6578616_y,d86de6578616,y,generated,scatter,scatter,0.9843992524479876
d8b83a02b236_x,d8b83a02b236,x,generated,scatter,scatter,0.0
d8b83a02b236_y,d8b83a02b236,y,generated,scatter,scatter,0.0
da140593682b_x,da140593682b,x,generated,line,line,1.0
da140593682b_y,da140593682b,y,generated,line,line,0.9504310808427363
db3f03f71670_x,db3f03f71670,x,generated,line,line,1.0
db3f03f71670_y,db3f03f71670,y,generated,line,line,0.8817586623549265
db6f87a0afb7_x,db6f87a0afb7,x,generated,vertical_bar,vertical_bar,1.0
db6f87a0afb7_y,db6f87a0afb7,y,generated,vertical_bar,vertical_bar,0.9921027531853137
dd5b919ef7c7_x,dd5b919ef7c7,x,generated,line,line,1.0
dd5b919ef7c7_y,dd5b919ef7c7,y,generated,line,line,0.9684455276389066
ddc55ca0162c_x,ddc55ca0162c,x,generated,scatter,scatter,0.0
ddc55ca0162c_y,ddc55ca0162c,y,generated,scatter,scatter,0.0
de25452ba056_x,de25452ba056,x,generated,line,line,1.0
de25452ba056_y,de25452ba056,y,generated,line,line,0.9536926609947554
de3bead85ffc_x,de3bead85ffc,x,generated,vertical_bar,vertical_bar,1.0
de3bead85ffc_y,de3bead85ffc,y,generated,vertical_bar,vertical_bar,0.9921381619152598
de64fbe7be8f_x,de64fbe7be8f,x,generated,vertical_bar,vertical_bar,0.838170034624198
de64fbe7be8f_y,de64fbe7be8f,y,generated,vertical_bar,vertical_bar,0.9938665315509623
de7896a058c9_x,de7896a058c9,x,generated,vertical_bar,vertical_bar,1.0
de7896a058c9_y,de7896a058c9,y,generated,vertical_bar,vertical_bar,0.9810777216033821
deddeedd2462_x,deddeedd2462,x,generated,vertical_bar,vertical_bar,1.0
deddeedd2462_y,deddeedd2462,y,generated,vertical_bar,vertical_bar,0.9753049874479371
dee075e470ea_x,dee075e470ea,x,generated,vertical_bar,vertical_bar,1.0
dee075e470ea_y,dee075e470ea,y,generated,vertical_bar,vertical_bar,0.9816531253040743
df7d4f1c1c8f_x,df7d4f1c1c8f,x,generated,dot,dot,1.0
df7d4f1c1c8f_y,df7d4f1c1c8f,y,generated,dot,dot,0.8583916217315348
e0ad2d24262c_x,e0ad2d24262c,x,generated,vertical_bar,vertical_bar,1.0
e0ad2d24262c_y,e0ad2d24262c,y,generated,vertical_bar,vertical_bar,0.9418684773411186
e200aa952ce0_x,e200aa952ce0,x,generated,scatter,scatter,0.9964420143388502
e200aa952ce0_y,e200aa952ce0,y,generated,scatter,scatter,0.9939196063566553
e2415066cd8b_x,e2415066cd8b,x,generated,scatter,scatter,0.996553052638443
